strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
180201160404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210407,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210408,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210409,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210410,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210605,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210606,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210705,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210803,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220305,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220803,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220804,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220805,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220901,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220902,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201220903,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230306,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230307,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230308,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230309,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230310,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230506,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230507,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230508,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230605,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230606,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230705,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230706,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230707,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250506,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250507,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250803,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250804,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250901,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250902,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201251001,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201260101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201260102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201260103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201260201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201260202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201260301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280107,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280207,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280208,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280209,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510305,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520305,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530605,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530803,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530804,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530805,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560606,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201570201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
