strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
170501110101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110105,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110504,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110601,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110602,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110603,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110701,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110702,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110703,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110704,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110705,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110706,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120105,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120305,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120405,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120601,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120602,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120603,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130405,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130406,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130407,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130504,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130505,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130506,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130507,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130508,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130601,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130602,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130603,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130604,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130605,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130606,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130701,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130702,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130703,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130801,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130802,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130803,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130804,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130805,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130901,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130902,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130903,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131001,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131002,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131003,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131105,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131106,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140405,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140406,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140407,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140408,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140409,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140410,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140504,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140505,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140506,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140507,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501150201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501150202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501150203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501150204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501160101,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501160102,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501160103,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501160104,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501160105,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501160106,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501160107,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501160201,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501160202,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501160203,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501160204,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501160205,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501161101,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501161102,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501161103,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501161104,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501161105,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501161201,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501161202,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501161203,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501161204,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501190101,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501190102,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170501200101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200206,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200305,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200306,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200504,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200505,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200506,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200601,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200602,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200603,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501200604,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501210101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501210102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501210201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501210202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501210203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501210301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501210302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501210303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501210401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501210402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501210403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501220101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
